subject_id,family,model,k_self,k_other,beta_self,beta_other,NLL,AIC,BIC
4164,linear,2K1B,2.81998361707054e-08,0.619781392565186,0.987300339899158,0.987300339899158,23.2331044491716,52.4662088983432,58.0798119310669
4231,linear,2K1B,2.91577550070785e-07,0.673946234024972,1.0687226822337,1.0687226822337,23.979374075499,53.9587481509979,59.5723511837216
4241,linear,2K1B,1.73404615908061e-08,0.783678393469393,2.69000530845256,2.69000530845256,13.3686953502314,32.7373907004629,38.3509937331866
4625,linear,2K1B,0.751560957254765,0.749953446055497,4.41470733478831e-07,4.41470733478831e-07,29.8053303640665,65.610660728133,71.2242637608567
4920,linear,2K1B,2.3076808383504e-07,0.750002135154025,17.3342526674836,17.3342526674836,11.0903953651913,28.1807907303826,33.7943937631063
4961,linear,2K1B,2.11716751537586e-07,0.75318887554582,2.00760207419383,2.00760207419383,14.8968630075186,35.7937260150372,41.4073290477609
5096,linear,2K1B,4.2549619120819e-08,0.976383628994936,18.8035412863448,18.8035412863448,11.0903629989045,28.180725997809,33.7943290305327
5113,linear,2K1B,1.49999951996101,0.921417709997472,3.79851621875698,3.79851621875698,8.23581709358427,22.4716341871685,28.0852372198922
5156,linear,2K1B,1.50644183583849e-07,0.74173111650732,2.19282426438506,2.19282426438506,16.6737255224217,39.3474510448435,44.9610540775672
5273,linear,2K1B,1.46866661249852e-07,0.741850807867765,2.18158271455942,2.18158271455942,16.6612106147029,39.3224212294057,44.9360242621294
5495,linear,2K1B,0.243605460508126,0.752192549344509,1.35450467428436,1.35450467428436,22.7035508336285,51.407101667257,57.0207046999807
5654,linear,2K1B,0.687563415128563,0.754598069456539,1.5448316549799,1.5448316549799,19.6847795610435,45.3695591220869,50.9831621548106
5822,linear,2K1B,4.2549619120819e-08,0.976383628994936,18.8035412863448,18.8035412863448,11.0903629989045,28.180725997809,33.7943290305327
5835,linear,2K1B,2.87678679301872e-07,0.75001421822918,18.5363237051714,18.5363237051714,7.62462708305793,21.2492541661159,26.8628571988395
5918,linear,2K1B,1.4999996485944,0.749904977051407,0.817525920103362,0.817525920103362,22.4034532953983,50.8069065907967,56.4205096235203
6055,linear,2K1B,1.53695674247183e-07,0.654394053219046,1.5874010410073,1.5874010410073,20.3785022822579,46.7570045645157,52.3706075972394
6121,linear,2K1B,4.23401721958023e-08,0.887974158783564,18.8903518191906,18.8903518191906,11.0903629809527,28.1807259619054,33.794328994629
6246,linear,2K1B,1.49999994573008,0.751126457105635,1.1683103160057,1.1683103160057,17.8178642820221,41.6357285640443,47.2493315967679
6324,linear,2K1B,0.416590494599691,0.734833929304686,1.42694330601963,1.42694330601963,21.2629128306324,48.5258256612647,54.1394286939884
6332,linear,2K1B,0.96197662575697,0.752823947425952,0.674866223359036,0.674866223359036,27.2923227293182,60.5846454586365,66.1982484913602
6335,linear,2K1B,9.85593889995049e-08,0.738880795708491,2.19282400356709,2.19282400356709,17.3668742887492,40.7337485774984,46.3473516102221
6397,linear,2K1B,4.25109700302212e-08,0.749987649267505,18.8085866896954,18.8085866896954,11.0903629864481,28.1807259728962,33.7943290056199
