subject_id,family,model,k_self,k_other,beta_self,beta_other,NLL,AIC,BIC
2899,parabolic,2K2B,0.0606370774438293,0.333141640942319,0.000969188823176043,1.19928718793055,28.4196540068591,64.8393080137182,72.3241120573498
2959,parabolic,2K2B,7.32951616984576e-06,0.250025550816343,0.154913866200372,50.0410990286589,29.6895474919612,67.3790949839224,74.863899027554
2998,parabolic,2K2B,0.285142488420668,0.250047482446005,0.417510999872801,50.0191336821708,31.3761291536055,70.7522583072111,78.2370623508426
3103,parabolic,2K2B,0.0463928073465604,0.249997915676072,1.52214576023981,50.0037250845689,27.0315529275719,62.0631058551437,69.5479098987753
3178,parabolic,2K2B,3.26467695782462e-08,0.141952019719983,1.58740155495559,0.200643621187893,26.478210884288,60.956421768576,68.4412258122076
3210,parabolic,2K2B,4.04050382158264e-08,0.156641578635673,1.18684667815297,0.196211189295904,27.6249083628576,63.2498167257152,70.7346207693468
3228,parabolic,2K2B,5.79572716049222e-09,0.272525840167741,2.16997928557036,1.92381839800359,25.3063087218057,58.6126174436113,66.0974214872429
3472,parabolic,2K2B,7.1711255138783e-08,0.165921206649557,37.3279220788787,5.8165979491354,21.4876000736425,50.9752001472849,58.4600041909165
3624,parabolic,2K2B,0.137049876351049,0.250039200310568,1.72334519733622,50.0329725640671,24.842422264715,57.6848445294301,65.1696485730617
3771,parabolic,2K2B,6.79599357548018e-09,0.151619372897327,1.51451615841828,0.299101497941994,26.2858958310442,60.5717916620884,68.05659570572
3928,parabolic,2K2B,1.80649741351192e-08,0.250000178319501,15.8150235618833,72.7898687972496,18.71498282248,45.42996564496,52.9147696885915
4164,parabolic,2K2B,5.90974075377378e-09,0.282991026132734,13.8482009083114,4.02511936440474,18.7149832136989,45.4299664273979,52.9147704710294
4231,parabolic,2K2B,1.8133700193378e-07,0.250008945879461,0.41961795858735,49.9954655706388,30.4749118980444,68.9498237960887,76.4346278397203
4241,parabolic,2K2B,7.31759144323702e-09,0.24979511591637,40.6796236637343,25.1230039489954,18.7149802751761,45.4299605503523,52.9147645939838
4625,parabolic,2K2B,0.0710297249844477,0.250722877544394,0.000927064497542598,49.5939614467792,29.8053641891518,67.6107283783036,75.0955324219352
4920,parabolic,2K2B,3.61420048310188e-08,0.307013994000376,29.1904545179246,19.7604562871661,21.4875942475049,50.9751884950099,58.4599925386414
4961,parabolic,2K2B,2.7915973401379e-09,0.242898298817781,1.43073008457362,1.52121139420934,22.7178371321666,53.4356742643332,60.9204783079647
5096,parabolic,2K2B,3.16520406022877e-08,0.24940804181082,41.9773924947773,21.6883528318002,22.1807496381784,52.3614992763569,59.8463033199884
5113,parabolic,2K2B,0.49999996592389,0.249739997644653,1.08434968664826,4.27450342407744,23.8085867806666,55.6171735613332,63.1019776049647
5156,parabolic,2K2B,9.05864588588377e-09,0.250956640327539,1.58740089798905,50.0525240757586,26.4782089647065,60.9564179294131,68.4412219730446
5273,parabolic,2K2B,1.09714008525578e-08,0.20606781653709,2.16998082875223,1.09633445923131,24.6131615413351,57.2263230826701,64.7111271263017
5495,parabolic,2K2B,0.0452508337443823,0.251177475051979,0.528185000494323,49.9318758757036,29.6996539364177,67.3993078728355,74.884111916467
5654,parabolic,2K2B,0.41775348605445,0.250145746570644,0.467072499819094,49.9218662659904,27.7607161832066,63.5214323664131,71.0062364100447
5822,parabolic,2K2B,3.16520406022877e-08,0.24940804181082,41.9773924947773,21.6883528318002,22.1807496381784,52.3614992763569,59.8463033199884
5835,parabolic,2K2B,1.14774573577943e-07,0.250416141817166,46.6729301854457,17.3540836094865,17.3286875509149,42.6573751018297,50.1421791454613
5918,parabolic,2K2B,0.499999467664386,0.247292296463334,1.32403186139384,3.00394894571401,23.2966778489645,54.5933556979291,62.0781597415607
6055,parabolic,2K2B,9.72531175195226e-09,0.246902007864163,1.24871442509478,1.55328373826132,27.8841105211393,63.7682210422786,71.2530250859102
6121,parabolic,2K2B,1.54540893829938e-09,0.264920754965527,33.8959934519904,27.4146105783555,22.1807113494136,52.3614226988273,59.8462267424588
6246,parabolic,2K2B,0.49999994286685,0.252959956275964,0.497268191302373,2.02856276357679,27.1984755650445,62.3969511300891,69.8817551737206
6324,parabolic,2K2B,0.152532108398371,0.249524517023788,0.315965157582282,49.5511688040674,28.8437541158136,65.6875082316273,73.1723122752588
6332,parabolic,2K2B,0.499999022331793,0.252655788971423,0.11829594157631,49.9884250186013,32.0008401136312,72.0016802272625,79.486484270894
6335,parabolic,2K2B,7.50175295729461e-09,0.245437252088979,1.58740103100659,1.57282737664809,27.1713564648772,62.3427129297545,69.827516973386
6397,parabolic,2K2B,6.67293456504917e-09,0.249948316918173,39.9212081630622,21.5898753549437,21.4875705891129,50.9751411782258,58.4599452218573
6469,parabolic,2K2B,0.040104091618362,0.249871084783913,1.20009692912692,50.0360267708175,27.9513615720224,63.9027231440448,71.3875271876764
6495,parabolic,2K2B,1.35115779129483e-09,0.25008103698987,1.15505637456058,49.9948707315459,27.0182889672816,62.0365779345633,69.5213819781948
6604,parabolic,2K2B,3.16520406022877e-08,0.24940804181082,41.9773924947773,21.6883528318002,22.1807496381784,52.3614992763569,59.8463033199884
6644,parabolic,2K2B,0.0268844614198422,0.250118391140485,0.23036133586907,50.1967701235698,33.0636866825552,74.1273733651104,81.6121774087419
6707,parabolic,2K2B,9.50699554081234e-10,0.22192274285546,14.9932742974472,6.91501850728634,20.1012710990871,48.2025421981741,55.6873462418057
7047,parabolic,2K2B,8.98907185013954e-09,0.249737821265341,42.3722258796763,19.1322504019078,17.3286875126352,42.6573750252703,50.1421790689019
7107,parabolic,2K2B,8.12522618337682e-09,0.249925880512427,0.390222817838522,50.1571810145907,27.8453613508311,63.6907227016622,71.1755267452938
7389,parabolic,2K2B,2.21543115197484e-10,0.357001655384414,16.7645263393113,7.5460252134037,20.7944158633895,49.588831726779,57.0736357704106
7512,parabolic,2K2B,7.47605735736823e-09,0.249879087160491,31.9919063478127,16.9396246661391,18.021832793483,44.043665586966,51.5284696305975
7656,parabolic,2K2B,0.499999140459705,0.249013148587896,0.330068878923613,48.8930466959313,28.0370688157582,64.0741376315164,71.5589416751479
7772,parabolic,2K2B,1.66494213974182e-08,0.242790692893151,1.51451419013473,0.97389857616498,25.5927486504763,59.1854973009526,66.6703013445842
7803,parabolic,2K2B,0.115354635865305,0.25006103268569,0.67790055023495,50.0770689182479,31.9244560345122,71.8489120690244,79.333716112656
7875,parabolic,2K2B,7.19833384126259e-09,0.250008529212636,45.4695509545173,14.0744466014194,20.7944235994319,49.5888471988638,57.0736512424954
7927,parabolic,2K2B,2.06497648130576e-07,0.249033355615383,44.6816082118365,17.4386733513402,20.7946184078425,49.589236815685,57.0740408593165
7937,parabolic,2K2B,2.64027191991172e-08,0.148254572993404,2.16998134302219,0.242436387508593,23.9200159606842,55.8400319213684,63.324835965
8228,parabolic,2K2B,0.222375767969477,0.250063151406295,0.124360984125648,50.2938598555697,33.1471997931965,74.294399586393,81.7792036300246
8251,parabolic,2K2B,1.23042167300314e-08,0.24584629578638,1.58740106707693,1.03126673698357,27.1713564670551,62.3427129341101,69.8275169777417
8604,parabolic,2K2B,1.53369265210949e-07,0.249074129784406,44.0834776902509,18.8318824816595,19.4083238912414,46.8166477824828,54.3014518261144
8704,parabolic,2K2B,0.0365736148908903,0.249154704781752,1.49975756431872,50.0050662119713,27.4357136253158,62.8714272506315,70.3562312942631
8925,parabolic,2K2B,0.1163798244669,0.330860182045699,0.00352465101666586,0.601778116993829,33.2719267916476,74.5438535832953,82.0286576269268
8949,parabolic,2K2B,0.0465398842566877,0.250510680171402,0.874552444561848,49.847851916045,30.434305818025,68.86861163605,76.3534156796815
8987,parabolic,2K2B,8.20281773690727e-09,0.318340333383639,46.4102826867216,13.7506589325361,21.4875698305778,50.9751396611557,58.4599437047872
9045,parabolic,2K2B,0.0709799857211021,0.25010364759929,2.35532278914102,50.0114020130965,25.9205133525097,59.8410267050194,67.325830748651
9203,parabolic,2K2B,3.16520406022877e-08,0.24940804181082,41.9773924947773,21.6883528318002,22.1807496381784,52.3614992763569,59.8463033199884
